index,x1,y1,x2,y2,x3,y3,x,y,z
64,247.5,161.0,828.5,182.0,373.5,209.0,13.054826935895465,7.709336856289094,2.4732541213074706
65,287.5,165.5,843.0,188.0,379.5,212.5,13.256462073327478,7.7572338832757275,2.4452184641479384
66,327.5,171.0,858.5,194.0,387.5,219.0,13.447765329002857,7.802280711718688,2.418436879949302
67,366.0,176.5,874.5,198.0,393.0,223.5,13.651600018346967,7.849571518933483,2.3896882341807535
68,403.5,182.0,890.5,203.5,400.5,229.5,13.836136639655578,7.8915498785132945,2.3634168093669983
69,441.0,188.0,906.5,209.0,407.5,235.0,14.022883386326344,7.93306861666768,2.3365017583188283
70,479.5,193.0,922.0,216.0,414.5,241.5,14.210259472532336,7.973651100416838,2.309035112312519
71,517.0,198.5,938.5,221.5,421.0,247.5,14.400044602449848,8.013603069415721,2.280577804725092
72,552.5,205.0,955.5,228.5,428.0,253.0,14.579523168000497,8.050319020307683,2.252896690597973
73,590.0,212.0,972.0,235.5,436.5,261.0,14.754563977333836,8.085172603814813,2.224998729725072
74,627.5,219.0,989.0,243.0,444.0,269.0,14.936693434435787,8.120523710135647,2.1948300810683197
75,664.0,225.0,1005.5,250.0,452.0,275.0,15.10852268245064,8.15313296542807,2.16512123748907
76,701.0,230.5,1023.5,258.0,459.0,282.5,15.293239174222977,8.187534971062464,2.1316491022785184
77,736.0,238.5,1041.0,265.5,468.5,291.5,15.45293986584882,8.216867898618672,2.1012987384719644
78,770.5,246.5,1059.5,274.5,475.5,300.5,15.627311411975972,8.248610921541223,2.066558266372972
79,807.0,254.0,1077.5,284.0,483.5,309.5,15.800614396395673,8.280012306667045,2.0303052407276727
80,842.0,261.0,1096.5,291.5,492.0,318.0,15.968199351643065,8.310366067319684,1.9935918975032512
81,876.0,267.0,1115.0,301.5,500.5,327.0,16.128951706851932,8.33956577611272,1.9568725434652054
82,909.0,276.5,1129.0,311.0,510.0,337.5,16.262368503979033,8.363908423930477,1.9253300592718778
83,942.0,284.5,1155.0,322.5,518.0,348.0,16.448672916086952,8.39810195954005,1.8797944335428658
84,976.5,292.0,1175.0,331.0,526.5,358.5,16.61280252318546,8.428416480382873,1.8384128698163325
85,1008.0,300.0,1195.0,342.5,535.5,368.0,16.762858358784005,8.456250517372093,1.7997205988778002
86,1040.5,308.0,1215.5,353.0,545.0,379.5,16.91473043601796,8.484471361953467,1.7599076506523206
87,1072.0,316.5,1236.5,365.0,555.5,391.5,17.059671847775334,8.51136764855232,1.7214724618017805
88,1104.5,324.5,1257.0,376.0,565.0,402.5,17.20918335091446,8.538969122922659,1.6815486771314019
89,1136.0,333.5,1278.0,388.5,574.5,415.0,17.355806842320806,8.565780677918005,1.6422735969454223
90,1166.5,341.5,1299.0,401.0,584.5,428.0,17.495691382856823,8.591012453771812,1.6047981185375688
91,1197.0,350.5,1322.0,413.5,595.0,441.0,17.639191961218504,8.616436866704241,1.5664115084538803
92,1227.5,359.0,1345.0,427.0,605.5,455.0,17.781425354714482,8.641084246181501,1.5284259470093036
93,1256.0,368.5,1366.5,442.0,616.5,470.0,17.909381720807854,8.662728240668017,1.494252404544705
94,1286.5,376.5,1389.0,455.0,627.0,484.5,18.047397595589796,8.685476022876749,1.4572651367155367
95,1316.0,386.0,1412.0,470.0,638.0,499.0,18.181102009252985,8.706918998605918,1.4211114528277644
96,1344.5,395.5,1436.5,485.0,649.0,514.0,18.31478219599931,8.727808081245442,1.3843758808188915
97,1373.0,404.0,1460.5,501.0,660.5,531.5,18.444041594936124,8.747553768291677,1.3479726568042396
98,1401.0,413.5,1485.0,516.0,672.5,547.5,18.57037462956843,8.766524062253469,1.3111958347065884
99,1429.5,422.0,1509.5,532.5,684.0,564.5,18.69868549133518,8.785594541989546,1.2722270009181535
100,1456.5,432.5,1534.0,549.5,696.5,582.5,18.818349001847537,8.803346297880973,1.2340355361933286
101,1484.0,441.5,1559.0,566.5,708.5,600.5,18.941101056993705,8.821684704122765,1.192626058357443
102,1509.5,451.0,1585.0,584.5,721.0,619.5,19.057973040365063,8.839420091849233,1.1507819781116455
103,1535.0,461.0,1611.0,602.5,734.0,638.5,19.17240511316811,8.857184359763973,1.107287024093909
104,1560.5,470.0,1638.0,620.5,747.5,659.5,19.28688746377884,8.875467655312825,1.0611337507831171
105,1586.5,479.5,1664.5,640.0,761.0,680.0,19.40072818290493,8.89423652518387,1.0126155872889626
106,1611.5,489.0,1691.5,659.5,774.0,701.0,19.51293603865832,8.913339681093008,0.9624025860096719
107,1636.5,498.5,1719.0,680.5,789.0,723.0,19.620636404477143,8.932204894409809,0.9123383008991865
108,1661.5,508.5,1747.5,700.5,804.0,745.0,19.729617456624123,8.951711519877737,0.8604328531719827
109,1685.5,518.0,1775.5,721.5,818.0,768.5,19.835826435322105,8.970930924935411,0.8095296129868039
110,1709.5,527.5,1803.5,743.0,833.0,791.5,19.93878460691258,8.98948163392315,0.7610418041271427
111,1733.5,537.0,1833.5,765.5,848.5,816.5,20.04427776877418,9.008015767852386,0.7138034022190438
112,1756.0,546.5,1863.0,788.0,864.5,841.5,20.142395320970373,9.02437192771863,0.6738788056928469
113,1779.0,556.5,1893.5,811.5,880.5,868.0,20.24326210530392,9.039738000024926,0.6391124658212783
114,1801.0,566.5,1923.5,835.5,897.0,894.5,20.3383886634325,9.05228030321221,0.6146324585945058
115,1824.0,576.0,1953.5,860.0,913.5,924.5,20.435436730473906,9.062430572288203,0.600943185765447
116,1847.5,592.5,1986.5,907.5,931.0,983.0,20.541727174985,9.069561143010649,0.6032181942193944
117,1874.0,608.0,2009.0,921.5,949.5,998.5,20.626416431744527,9.071541347831834,0.6214962284329837
118,1884.5,611.0,2021.5,929.0,961.0,1008.5,20.659475075453575,9.071284066511472,0.6333443419543086
119,1899.5,594.5,2031.5,929.5,973.0,1011.5,20.69429031274912,9.070329601770702,0.6490242674169373
120,1913.0,588.5,-1.0,-1.0,991.0,1015.5,20.69429031274912,9.070329601770702,0.6490242674169373
121,1930.5,570.0,-1.0,-1.0,999.5,980.5,20.756784444689536,9.066731517739463,0.6862197789735669
122,1945.5,560.0,-1.0,-1.0,1012.5,974.5,20.811478932414456,9.061446340404544,0.7293695082388161
123,1960.5,550.0,-1.0,-1.0,1026.0,968.5,20.865790940624482,9.05407849781198,0.78318466086888
124,1975.5,541.0,-1.0,-1.0,1039.5,962.0,20.91991226007762,9.044511686835369,0.8488752356191989
125,1989.5,531.0,-1.0,-1.0,1054.5,956.5,20.96987894588302,9.03361740133654,0.92130903748434
126,2004.5,522.5,-1.0,-1.0,1069.0,950.0,21.02339488455446,9.019681062341363,1.0126688602405518
127,2019.0,513.0,-1.0,-1.0,1084.0,944.0,21.074509505588953,9.004137839247887,1.1144718550567085
128,2029.0,504.0,-1.0,-1.0,1098.5,938.5,21.109351618014642,8.992286995232076,1.192663889892336
129,-1.0,-1.0,-1.0,-1.0,1116.0,932.5,,,
130,-1.0,-1.0,-1.0,-1.0,1130.0,926.5,,,
131,-1.0,-1.0,-1.0,-1.0,1146.0,920.5,,,
132,-1.0,-1.0,-1.0,-1.0,1164.0,915.0,,,
133,-1.0,-1.0,-1.0,-1.0,1180.0,909.5,,,
134,-1.0,-1.0,-1.0,-1.0,1197.5,904.0,,,
135,-1.0,-1.0,-1.0,-1.0,1216.0,898.0,,,
136,-1.0,-1.0,-1.0,-1.0,1234.0,893.5,,,
137,-1.0,-1.0,-1.0,-1.0,1252.5,887.5,,,
138,-1.0,-1.0,-1.0,-1.0,1272.0,882.5,,,
139,-1.0,-1.0,-1.0,-1.0,1292.0,877.0,,,
140,-1.0,-1.0,-1.0,-1.0,1311.5,871.5,,,
141,-1.0,-1.0,-1.0,-1.0,1332.0,866.5,,,
142,-1.0,-1.0,-1.0,-1.0,1353.5,862.0,,,
143,-1.0,-1.0,-1.0,-1.0,1375.0,856.5,,,
144,-1.0,-1.0,-1.0,-1.0,1397.0,851.5,,,
145,-1.0,-1.0,-1.0,-1.0,1420.0,847.5,,,
146,-1.0,-1.0,-1.0,-1.0,1443.5,843.0,,,
147,-1.0,-1.0,-1.0,-1.0,1467.5,837.5,,,
148,-1.0,-1.0,-1.0,-1.0,1492.5,834.0,,,
149,-1.0,-1.0,-1.0,-1.0,1517.5,829.5,,,
150,-1.0,-1.0,-1.0,-1.0,1544.0,824.5,,,
151,-1.0,-1.0,-1.0,-1.0,1571.5,821.0,,,
152,-1.0,-1.0,-1.0,-1.0,1598.0,816.0,,,
153,-1.0,-1.0,-1.0,-1.0,1626.5,813.5,,,
154,-1.0,-1.0,-1.0,-1.0,1655.5,810.0,,,
155,-1.0,-1.0,-1.0,-1.0,1684.5,806.5,,,
156,-1.0,-1.0,-1.0,-1.0,1716.0,801.5,,,
157,-1.0,-1.0,-1.0,-1.0,1746.5,799.0,,,
158,-1.0,-1.0,-1.0,-1.0,1779.0,796.0,,,
159,-1.0,-1.0,-1.0,-1.0,1813.0,792.5,,,
160,-1.0,-1.0,-1.0,-1.0,1847.5,790.5,,,
161,-1.0,-1.0,-1.0,-1.0,1882.0,788.0,,,
162,-1.0,-1.0,-1.0,-1.0,1919.0,785.0,,,
163,-1.0,-1.0,-1.0,-1.0,1956.0,782.5,,,
164,-1.0,-1.0,-1.0,-1.0,1987.0,780.5,,,
165,-1.0,-1.0,-1.0,-1.0,2006.0,778.5,,,
166,-1.0,-1.0,-1.0,-1.0,2025.5,776.5,,,
167,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
168,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
169,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
170,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
171,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
172,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
173,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
174,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
175,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
176,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
177,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
178,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
179,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
180,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
181,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
182,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
183,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
184,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
185,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
186,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
187,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
188,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
189,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
190,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
191,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
192,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
193,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
194,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
196,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
197,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
198,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
199,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
200,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
201,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
202,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
203,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
204,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
205,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
207,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
208,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
209,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
210,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
211,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
212,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
213,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
214,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
215,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
216,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
217,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
218,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
219,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
220,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
221,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
222,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
223,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
224,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
225,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
226,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
227,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
228,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
229,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
230,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
231,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
232,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
233,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
235,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
236,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
237,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
238,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
239,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
240,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
241,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
242,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
243,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
244,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
245,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
246,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
247,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
248,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
249,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
250,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
251,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
252,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
253,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
254,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
255,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
256,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
257,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
258,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
259,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
260,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
261,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
262,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
263,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
264,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
265,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
266,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
267,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
268,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
269,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
270,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
271,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
272,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
273,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
274,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
275,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
276,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
277,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
278,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
279,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
280,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
281,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
282,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
283,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
284,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
285,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
286,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
287,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
288,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
289,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
290,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
291,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
292,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
293,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
294,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
295,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
296,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
297,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
298,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
299,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
300,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
301,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
302,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
303,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
304,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
305,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
306,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
307,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
308,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
309,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
310,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
311,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
312,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
313,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
314,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
315,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
316,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
317,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
318,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
319,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
320,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
321,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
322,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
323,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
324,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
325,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
326,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
327,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
328,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
329,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
330,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
331,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
332,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
335,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
336,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
337,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
338,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
339,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
340,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
341,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
342,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
343,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
344,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
345,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
346,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
347,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
348,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
349,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
350,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
351,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
352,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
353,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
354,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
355,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
356,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
357,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
358,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
359,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
360,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
361,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
362,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
363,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
