index,x1,y1,x2,y2,x3,y3,x,y,z
67,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
68,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
69,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
70,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
71,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
72,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
73,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
74,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
76,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
77,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
78,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
79,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
80,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
81,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
82,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
83,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
84,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
85,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
86,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
87,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
88,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
89,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
90,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
91,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
92,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
93,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
96,47.0,136.5,750.5,164.5,334.0,190.0,12.073288828195013,7.546910293602669,2.5893873247859216
97,87.0,142.0,-1.0,-1.0,346.5,190.5,12.073288828195013,7.546910293602669,2.5893873247859216
98,126.5,146.5,786.5,168.5,354.5,194.5,12.073288828195013,7.546910293602669,2.5893873247859216
99,166.5,151.0,802.5,173.0,362.0,198.5,12.274982454263457,7.610616368399919,2.5495074189319893
100,206.0,156.5,818.0,177.0,370.5,203.5,12.46334484726494,7.670121189916744,2.5133892303127263
101,245.0,160.5,835.0,181.5,381.5,207.5,12.638242866414712,7.724980726093719,2.4810145083786193
102,284.5,165.5,851.5,187.0,390.0,213.0,12.830978328724585,7.78458810819565,2.4467656889105656
103,323.0,170.5,867.5,192.5,397.0,217.5,13.026761607906385,7.843831129161051,2.413558165953955
104,362.0,176.0,884.0,197.0,406.5,223.0,13.208597415292417,7.897369493272345,2.3840977038159736
105,401.5,182.5,902.0,202.5,415.5,229.0,13.402800463690914,7.952724778532396,2.3539448765565787
106,438.0,187.0,919.0,208.5,424.0,235.0,13.58207620731208,8.00201266983763,2.3270780426132642
107,477.0,193.0,936.0,215.0,434.0,241.0,13.761050583977502,8.049428774590172,2.3008788588483005
108,513.0,199.5,955.0,221.0,442.0,247.5,13.9492201587305,8.097385620747167,2.273602714972688
109,550.5,205.0,972.5,228.5,451.0,254.0,14.12910975125479,8.141528815984328,2.247342886851819
110,587.5,212.0,991.0,235.5,460.0,261.0,14.310537045648935,8.1845513978196,2.220201486490149
111,624.5,219.0,1009.5,242.5,469.5,268.0,14.48794437806301,8.225407981284283,2.1925609570041784
112,660.0,225.0,1029.0,249.5,478.5,275.5,14.665665106531023,8.265420449686406,2.1633403655963503
113,696.0,231.5,1048.5,258.0,488.5,283.5,14.838683981428895,8.303792186466051,2.1330452656397445
114,730.5,238.0,1067.0,265.5,498.5,291.0,15.000434768591056,8.33941252242331,2.1028059908604204
115,763.5,245.0,1088.0,272.0,509.0,299.0,15.163291853838667,8.375275519653533,2.0703043917281754
116,798.5,252.0,1107.5,281.5,519.5,308.0,15.326966828387144,8.411538335872981,2.035463225420176
117,833.5,259.5,1128.0,291.0,530.0,317.0,15.49381397002905,8.448921985458677,1.9976972392042034
118,867.5,266.0,1149.0,300.0,541.0,326.0,15.655245710937105,8.485627075658934,1.9590918729241644
119,900.5,274.5,1170.5,309.5,552.5,335.5,15.811539408826281,8.521732178726122,1.9199608305471427
120,933.5,282.0,1191.5,319.5,563.5,345.5,15.967313221671343,8.558278579595973,1.8794955584230548
121,966.5,289.0,1213.0,329.5,576.0,356.5,16.11710203549593,8.59389875010843,1.839498618260189
122,998.0,297.5,1235.5,340.0,587.0,367.5,16.271084921821643,8.630898792669239,1.7976113356164343
123,1030.5,304.0,1259.0,351.0,599.0,378.0,16.426954479043815,8.66858706159147,1.7547856113050537
124,1062.0,313.0,1282.5,361.5,611.0,389.0,16.577992719757436,8.705139585168752,1.7132251663635305
125,1093.5,321.5,1304.5,373.5,624.0,400.5,16.71867141400183,8.739026144461267,1.6747213273969495
126,1122.5,329.5,1327.5,385.5,636.0,413.0,16.857030510881543,8.772028521556285,1.637223981025633
127,1152.5,338.0,1350.5,398.0,648.5,424.5,16.996182619044852,8.804731209847308,1.5999766285844887
128,1182.5,346.0,1374.0,410.5,661.5,439.0,17.133929631720303,8.83648255010811,1.5635575841493
129,1211.5,355.0,1398.5,424.0,675.0,453.0,17.26898457049532,8.866915540075873,1.5281693386094493
130,1241.0,363.5,1423.5,437.0,688.5,466.5,17.406357684792415,8.897111742176074,1.4922535291925065
131,1269.5,372.0,1448.0,451.0,702.0,481.5,17.537723714688294,8.92528007246278,1.4576369024781433
132,1296.5,380.0,1473.0,465.0,716.5,496.0,17.66120452153921,8.951188194893588,1.4244575488870883
133,1324.0,389.5,1499.0,480.0,730.5,511.5,17.790536635649463,8.977852489951799,1.3885466791928185
134,1352.0,398.5,1525.0,495.0,745.5,527.5,17.917204676398256,9.003672707343732,1.351678425204291
135,1379.0,407.5,1550.5,510.0,760.0,543.5,18.039722403622623,9.028577718143953,1.3138761949885602
136,1404.5,416.5,1577.0,525.5,775.0,561.5,18.15783127956243,9.052742746271424,1.2749567217634246
137,1430.5,424.5,1603.5,542.5,790.0,579.0,18.276848528504505,9.077481009001806,1.2328575484554916
138,1455.5,434.0,1631.0,559.0,806.0,596.5,18.391689752489857,9.10193584145196,1.1891953264905784
139,1480.5,443.5,1658.0,577.0,822.0,614.5,18.50450962076233,9.126703256261369,1.1432462656282576
140,1506.0,452.0,1686.0,593.5,838.0,633.0,18.62047402391235,9.153073470764301,1.09290161748604
141,1531.0,461.0,1714.0,611.5,855.5,653.0,18.730126878798007,9.178929253798428,1.042656990287146
142,1554.5,470.0,1742.5,630.0,872.0,672.5,18.838399953418683,9.205320746862288,0.9910361738511115
143,1579.5,479.0,1771.5,649.0,889.5,693.5,18.94918851850782,9.233084387801863,0.9369781633192673
144,1602.5,488.5,1800.5,667.5,907.5,714.5,19.051769764646348,9.259249236032865,0.8868430222541752
145,1626.0,497.5,1830.0,687.5,925.0,736.5,19.157725258961687,9.286377220841578,0.8363431333727371
146,1648.5,506.5,1860.5,707.0,943.5,759.5,19.259883457641223,9.31215901972223,0.7904866577700607
147,1670.5,516.0,1890.5,728.5,962.0,782.5,19.358814011511182,9.33621145018833,0.7504901183381194
148,1692.5,526.0,1921.0,749.5,981.5,806.5,19.455965832368708,9.358314884628596,0.7173102821226776
149,1714.5,534.0,1951.5,770.5,1001.5,830.5,19.551085374401172,9.377805890859467,0.6926086775415992
150,1735.5,543.5,1983.0,793.5,1021.5,855.5,19.64534118228414,9.394288800355373,0.6776805952502185
151,1757.5,553.0,2015.0,815.0,1042.0,881.0,19.74170968825996,9.407445377473444,0.6742499957434469
152,1777.5,562.0,2031.0,839.0,1064.5,932.5,19.79547216877397,9.41287395075636,0.6782470464027783
153,1799.0,576.0,-1.0,-1.0,1085.0,949.5,19.79547216877397,9.41287395075636,0.6782470464027783
154,1814.5,584.5,-1.0,-1.0,1104.5,967.5,19.860753044691556,9.417402698010534,0.6893251778759519
155,1831.0,579.0,-1.0,-1.0,1131.0,975.5,19.92717402690471,9.419508766845171,0.7080179053353874
156,1846.5,572.0,-1.0,-1.0,1137.5,978.5,19.98858173575978,9.419088969053751,0.7322245702657058
157,1867.5,566.5,-1.0,-1.0,1154.0,983.5,20.071979442373312,9.41479523172592,0.7758897051802971
158,1875.0,549.0,-1.0,-1.0,1168.5,948.5,20.09856533070401,9.412536216554408,0.7923816655467948
159,1889.5,539.5,-1.0,-1.0,1185.5,943.5,20.154476992423028,9.406449610333931,0.8309389764775363
160,1903.0,531.0,-1.0,-1.0,1202.5,937.5,20.206336252647745,9.399312653541656,0.8710754086092751
161,1917.0,522.5,-1.0,-1.0,1220.5,932.5,20.259878717526387,9.390667934887286,0.9163682631086489
162,1931.0,513.5,-1.0,-1.0,1238.5,928.5,20.312968911392332,9.381143519747566,0.9643609726109323
163,1944.5,505.5,-1.0,-1.0,1256.5,922.0,20.364031256559603,9.371503321111794,1.0124388993957418
164,1958.5,497.0,-1.0,-1.0,1275.0,917.5,20.416580817517072,9.361645429222088,1.0625956105438252
165,1971.5,490.0,-1.0,-1.0,1294.5,913.0,20.465445127780924,9.353159760917961,1.1084228027227336
166,1985.0,482.5,-1.0,-1.0,1313.5,908.0,20.515719986633584,9.345889640711766,1.152995984150306
167,1998.0,474.5,-1.0,-1.0,1333.0,903.0,20.563725926731976,9.341200176178168,1.1911623454035625
168,2011.5,466.5,-1.0,-1.0,1354.0,898.5,20.61338558367649,9.339747739236827,1.2237112690263905
169,2025.5,459.5,-1.0,-1.0,1375.0,894.5,20.664772686860594,9.343280152026992,1.246882262567548
170,2032.0,452.0,-1.0,-1.0,1395.5,889.0,20.688468757397786,9.347098576416142,1.252946169942762
171,-1.0,-1.0,-1.0,-1.0,1417.0,884.5,,,
172,-1.0,-1.0,-1.0,-1.0,1439.0,880.0,,,
173,-1.0,-1.0,-1.0,-1.0,1461.5,875.5,,,
174,-1.0,-1.0,-1.0,-1.0,1484.0,872.0,,,
175,-1.0,-1.0,-1.0,-1.0,1507.5,868.0,,,
176,-1.0,-1.0,-1.0,-1.0,1532.0,863.5,,,
177,-1.0,-1.0,-1.0,-1.0,1555.5,859.0,,,
178,-1.0,-1.0,-1.0,-1.0,1580.0,855.5,,,
179,-1.0,-1.0,-1.0,-1.0,1606.5,852.5,,,
180,-1.0,-1.0,-1.0,-1.0,1632.0,849.0,,,
181,-1.0,-1.0,-1.0,-1.0,1657.5,846.0,,,
182,-1.0,-1.0,-1.0,-1.0,1685.0,842.5,,,
183,-1.0,-1.0,-1.0,-1.0,1712.5,839.5,,,
184,-1.0,-1.0,-1.0,-1.0,1741.0,836.5,,,
185,-1.0,-1.0,-1.0,-1.0,1770.0,833.5,,,
186,-1.0,-1.0,-1.0,-1.0,1800.0,831.0,,,
187,-1.0,-1.0,-1.0,-1.0,1829.5,828.5,,,
188,-1.0,-1.0,-1.0,-1.0,1861.0,826.5,,,
189,-1.0,-1.0,-1.0,-1.0,1891.0,825.0,,,
190,-1.0,-1.0,-1.0,-1.0,1924.0,822.0,,,
191,-1.0,-1.0,-1.0,-1.0,1957.0,820.0,,,
192,-1.0,-1.0,-1.0,-1.0,1989.5,819.0,,,
193,-1.0,-1.0,-1.0,-1.0,2008.5,817.0,,,
194,-1.0,-1.0,-1.0,-1.0,2025.5,816.5,,,
195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
196,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
197,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
198,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
199,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
200,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
201,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
202,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
203,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
204,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
205,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
207,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
208,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
209,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
210,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
211,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
212,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
213,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
214,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
215,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
216,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
217,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
218,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
219,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
220,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
221,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
222,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
223,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
224,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
225,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
226,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
227,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
228,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
229,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
230,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
231,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
232,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
233,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
235,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
236,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
237,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
238,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
239,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
240,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
241,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
242,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
243,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
244,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
245,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
246,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
247,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
248,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
249,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
250,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
251,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
252,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
253,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
254,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
255,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
256,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
257,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
258,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
259,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
260,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
261,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
262,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
263,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
264,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
265,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
266,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
267,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
268,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
269,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
270,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
271,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
272,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
273,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
274,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
275,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
276,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
277,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
278,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
279,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
280,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
281,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
282,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
283,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
284,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
285,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
286,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
287,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
288,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
289,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
290,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
291,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
292,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
293,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
294,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
295,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
296,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
297,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
298,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
299,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
300,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
301,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
302,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
303,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
304,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
305,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
306,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
307,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
308,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
309,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
310,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
311,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
312,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
313,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
314,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
315,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
316,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
317,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
318,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
319,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
320,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
321,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
322,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
323,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
324,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
325,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
326,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
327,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
328,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
329,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
330,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
331,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
332,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
335,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
336,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
337,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
338,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
339,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
340,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
341,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
342,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
343,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
344,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
345,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
346,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
347,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
348,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
349,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
350,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
351,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
352,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
353,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
354,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
355,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
356,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
357,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
358,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
359,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
360,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
